id,pilot,planet,passenger,trip_completed,trip_requested,trip_started,trip_ended,price,pilot_rating,passenger_rating
336,60,1,876,1,1514657555.0,1514657788.0,1514658687.0,550.0,5.0,5.0
337,43,1,876,1,1514700628.0,1514701154.0,1514703708.0,966.0,5.0,5.0
338,70,4,382,1,1506663391.0,1506663732.0,1506666515.0,1034.0,5.0,5.0
339,7,5,567,1,1504462007.0,1504462529.0,1504465766.0,1462.0,5.0,5.0
340,35,2,882,1,1510848385.0,1510848545.0,1510849397.0,532.0,5.0,5.0
341,74,4,445,1,1514302436.0,1514302926.0,1514304080.0,650.0,5.0,5.0
342,4,3,579,1,1513929843.0,1513930460.0,1513932250.0,898.0,5.0,1.0
343,11,3,167,0,1514682721.0,1514682960.0,1514685696.0,1020.0,5.0,5.0
344,85,3,793,1,1507931405.0,1507931978.0,1507932831.0,455.0,5.0,5.0
345,65,5,980,1,1492553851.0,1492554036.0,1492555547.0,653.0,5.0,2.0
346,65,5,939,1,1495453248.0,1495453964.0,1495456534.0,1202.0,5.0,2.0
347,54,6,933,1,1513980229.0,1513980923.0,1513983694.0,1031.0,5.0,5.0
348,15,5,302,1,1514750276.0,1514750660.0,1514753920.0,1471.0,4.0,5.0
350,60,1,862,1,1508893985.0,1508894810.0,1508896538.0,718.0,5.0,5.0
351,58,3,961,1,1511896974.0,1511897260.0,1511898199.0,566.0,5.0,5.0
352,58,3,471,1,1512075072.0,1512075532.0,1512078254.0,1016.0,5.0,4.0
353,57,3,639,1,1502601859.0,1502602596.0,1502605917.0,1196.0,4.0,3.0
354,6,3,213,1,1513695160.0,1513695338.0,1513696385.0,608.0,5.0,5.0
355,72,3,364,1,1511200403.0,1511201190.0,1511204118.0,1781.0,5.0,3.0
356,12,6,97,1,1514418532.0,1514418728.0,1514419325.0,379.0,5.0,5.0
357,96,3,65,1,1506529336.0,1506529733.0,1506532321.0,1209.0,5.0,5.0
358,72,3,425,1,1511119270.0,1511119385.0,1511119780.0,354.0,2.0,5.0
359,51,4,123,1,1514674405.0,1514675247.0,1514678226.0,1093.0,5.0,4.0
360,11,3,824,1,1511399066.0,1511399431.0,1511399965.0,360.0,5.0,5.0
361,71,3,284,1,1509386774.0,1509387615.0,1509388430.0,517.0,5.0,5.0
362,13,5,760,1,1512338741.0,1512339479.0,1512342900.0,1226.0,5.0,5.0
363,65,5,329,1,1506063688.0,1506064131.0,1506065261.0,538.0,3.0,5.0
365,29,3,360,1,1500124423.0,1500124866.0,1500126296.0,757.0,5.0,5.0
366,54,6,18,1,1510492539.0,1510492879.0,1510495338.0,1159.0,2.0,2.0
367,56,3,50,1,1512714554.0,1512715174.0,1512718093.0,1075.0,5.0,5.0
368,8,3,142,1,1507326179.0,1507326955.0,1507329593.0,991.0,5.0,5.0
369,13,5,934,1,1503138875.0,1503138947.0,1503141249.0,1097.0,5.0,3.0
370,51,4,195,1,1510046901.0,1510047620.0,1510049608.0,1273.0,5.0,3.0
371,93,3,459,1,1512419827.0,1512420132.0,1512420665.0,359.0,5.0,5.0
372,29,3,19,1,1506836429.0,1506836905.0,1506838766.0,758.0,5.0,5.0
373,4,3,56,1,1497344269.0,1497344841.0,1497345209.0,343.0,5.0,2.0
374,29,3,381,1,1513291013.0,1513291485.0,1513292020.0,360.0,5.0,5.0
375,78,2,189,1,1508698067.0,1508698579.0,1508701220.0,1229.0,5.0,5.0
376,57,3,352,1,1513849304.0,1513849809.0,1513852525.0,1666.0,5.0,4.0
377,65,5,636,1,1513057745.0,1513058543.0,1513062075.0,1259.0,5.0,5.0
379,95,5,825,1,1514747637.0,1514748185.0,1514751733.0,1583.0,5.0,5.0
380,55,5,307,1,1512677940.0,1512678746.0,1512681112.0,909.0,5.0,5.0
382,55,5,785,1,1512379797.0,1512380295.0,1512383207.0,1772.0,5.0,2.0
383,65,5,979,1,1509558983.0,1509559868.0,1509560941.0,779.0,5.0,5.0
384,38,2,536,1,1514314213.0,1514314624.0,1514317391.0,1279.0,2.0,4.0
385,60,1,936,1,1513929689.0,1513930328.0,1513930640.0,321.0,4.0,4.0
386,8,3,579,1,1507655981.0,1507656689.0,1507659134.0,1520.0,5.0,5.0
387,58,3,453,1,1511255581.0,1511256056.0,1511256584.0,485.0,5.0,5.0
388,47,6,97,0,1511211088.0,1511211444.0,1511212049.0,381.0,5.0,5.0
389,46,3,796,1,1510540652.0,1510541394.0,1510542771.0,613.0,3.0,5.0
390,43,1,511,1,1511112210.0,1511113075.0,1511114580.0,1012.0,4.0,5.0
391,29,3,683,1,1497149297.0,1497149489.0,1497152588.0,1129.0,2.0,5.0
392,43,1,311,1,1514760904.0,1514761556.0,1514762251.0,408.0,5.0,5.0
393,42,3,194,1,1494116508.0,1494116832.0,1494117763.0,479.0,4.0,5.0
394,11,3,291,1,1514352318.0,1514353028.0,1514355287.0,877.0,3.0,5.0
395,25,3,917,1,1507574333.0,1507574862.0,1507575690.0,522.0,5.0,5.0
396,5,3,286,1,1511656146.0,1511656862.0,1511658885.0,806.0,5.0,5.0
397,78,2,669,1,1504019530.0,1504020023.0,1504021776.0,883.0,5.0,5.0
398,85,3,289,1,1511980997.0,1511981147.0,1511982473.0,717.0,1.0,5.0
399,55,5,267,1,1511150207.0,1511150902.0,1511154480.0,1273.0,5.0,5.0
400,85,3,673,1,1510048490.0,1510049147.0,1510050534.0,948.0,5.0,5.0
401,8,3,910,1,1514756201.0,1514756570.0,1514759436.0,1059.0,4.0,5.0
402,43,1,749,1,1504140521.0,1504141035.0,1504142546.0,653.0,3.0,5.0
403,42,3,514,0,1505565092.0,1505565486.0,1505567106.0,831.0,3.0,4.0
404,42,3,53,1,1514491553.0,1514492348.0,1514494884.0,960.0,5.0,5.0
405,58,3,221,0,1513301774.0,1513301836.0,1513303473.0,691.0,5.0,5.0
406,76,3,496,1,1512598744.0,1512599039.0,1512602395.0,1206.0,5.0,5.0
407,65,5,509,1,1513696829.0,1513697080.0,1513699093.0,985.0,4.0,5.0
408,7,5,980,1,1513552787.0,1513553627.0,1513554142.0,354.0,5.0,5.0
409,65,5,130,1,1498562072.0,1498562174.0,1498563364.0,664.0,5.0,5.0
410,54,6,322,1,1512264586.0,1512264764.0,1512267025.0,878.0,5.0,5.0
411,55,5,8,1,1512714804.0,1512715284.0,1512717597.0,893.0,5.0,5.0
412,60,1,311,1,1514737257.0,1514737945.0,1514739474.0,796.0,5.0,5.0
413,65,5,41,1,1511812684.0,1511812932.0,1511813790.0,534.0,5.0,4.0
414,12,6,850,1,1510433800.0,1510434079.0,1510436761.0,1004.0,5.0,5.0
415,76,3,826,1,1513563817.0,1513564213.0,1513565245.0,509.0,5.0,5.0
416,96,3,663,1,1512863771.0,1512864088.0,1512865651.0,668.0,5.0,2.0
417,85,3,607,1,1510506002.0,1510506190.0,1510507291.0,794.0,5.0,5.0
418,47,6,421,0,1512982210.0,1512982832.0,1512985372.0,1190.0,5.0,4.0
419,15,5,31,1,1514480437.0,1514481235.0,1514483193.0,1257.0,5.0,2.0
420,7,5,158,1,1514336916.0,1514337212.0,1514339829.0,985.0,5.0,5.0
421,69,3,64,1,1513412144.0,1513412595.0,1513415224.0,1225.0,5.0,2.0
422,93,3,170,1,1498191150.0,1498191448.0,1498193594.0,843.0,3.0,5.0
423,25,3,928,1,1502830293.0,1502830878.0,1502831642.0,429.0,5.0,5.0
424,11,3,747,1,1511893371.0,1511893487.0,1511893880.0,353.0,5.0,5.0
425,1,2,661,1,1514524313.0,1514524730.0,1514525135.0,321.0,5.0,5.0
426,58,3,700,1,1510716615.0,1510717036.0,1510719176.0,841.0,5.0,5.0
427,70,4,440,1,1507591194.0,1507592009.0,1507593320.0,593.0,5.0,5.0
428,1,2,269,1,1514173949.0,1514174473.0,1514176052.0,673.0,5.0,3.0
429,54,6,42,1,1501452369.0,1501452610.0,1501453188.0,373.0,5.0,3.0
430,6,3,628,1,1511505605.0,1511506167.0,1511509156.0,1096.0,5.0,3.0
431,47,6,852,1,1514692545.0,1514692631.0,1514695683.0,1115.0,5.0,5.0
432,69,3,468,1,1506954702.0,1506954881.0,1506955677.0,510.0,5.0,5.0
433,69,3,471,1,1511998490.0,1511998934.0,1512001918.0,1095.0,5.0,5.0
434,85,3,845,1,1498705777.0,1498706248.0,1498707578.0,598.0,3.0,4.0
435,78,2,114,1,1513065774.0,1513066036.0,1513068397.0,1120.0,5.0,3.0
436,42,3,15,1,1503032599.0,1503033245.0,1503036318.0,1121.0,5.0,5.0
437,76,3,544,1,1509514057.0,1509514766.0,1509515303.0,361.0,5.0,5.0
438,55,5,754,1,1511938632.0,1511939303.0,1511942672.0,1210.0,5.0,5.0
439,70,4,440,0,1510236720.0,1510237284.0,1510239808.0,1184.0,5.0,5.0
440,58,3,500,1,1513599361.0,1513600175.0,1513601150.0,580.0,5.0,4.0
441,25,3,943,1,1506765082.0,1506765330.0,1506766889.0,1041.0,5.0,1.0
443,69,3,26,1,1506116425.0,1506116538.0,1506118780.0,872.0,1.0,4.0
445,12,6,904,1,1508714696.0,1508714859.0,1508718268.0,1222.0,5.0,5.0
446,74,4,787,1,1506866333.0,1506866428.0,1506867525.0,627.0,5.0,5.0
447,2,5,147,1,1504347266.0,1504347391.0,1504348778.0,740.0,5.0,2.0
448,95,5,616,1,1514336620.0,1514337469.0,1514340462.0,1097.0,5.0,5.0
449,65,5,108,1,1506926024.0,1506926797.0,1506928779.0,794.0,5.0,5.0
450,7,5,583,1,1497636051.0,1497636489.0,1497638289.0,901.0,5.0,4.0
451,65,5,58,1,1512587716.0,1512588268.0,1512588701.0,368.0,5.0,4.0
452,95,5,864,1,1514411378.0,1514412020.0,1514413426.0,621.0,5.0,3.0
453,96,3,533,1,1505408427.0,1505408675.0,1505411603.0,1781.0,3.0,1.0
454,15,5,509,1,1513807039.0,1513807176.0,1513808162.0,495.0,2.0,2.0
455,14,2,260,1,1507601076.0,1507601721.0,1507604140.0,925.0,5.0,5.0
456,95,5,147,1,1514662118.0,1514662955.0,1514665112.0,1041.0,5.0,5.0
457,72,3,670,1,1514475496.0,1514476023.0,1514478833.0,1295.0,5.0,4.0
458,25,3,304,1,1508648133.0,1508648320.0,1508649799.0,643.0,5.0,5.0
459,69,3,513,1,1514750474.0,1514750536.0,1514753835.0,1189.0,3.0,5.0
460,70,4,448,1,1503004375.0,1503004664.0,1503006823.0,847.0,5.0,5.0
461,65,5,566,1,1496832639.0,1496832787.0,1496833548.0,496.0,5.0,5.0
462,54,6,94,1,1513441488.0,1513441988.0,1513445476.0,1560.0,5.0,5.0
463,76,3,477,1,1505990030.0,1505990926.0,1505991920.0,587.0,2.0,5.0
464,70,4,330,1,1508340458.0,1508340549.0,1508343033.0,1168.0,5.0,5.0
465,56,3,745,1,1514365595.0,1514365727.0,1514369133.0,2039.0,5.0,3.0
466,35,2,855,1,1511761826.0,1511762145.0,1511763402.0,577.0,5.0,5.0
467,95,5,902,1,1514581794.0,1514582270.0,1514584923.0,995.0,5.0,1.0
468,14,2,163,1,1503802587.0,1503803369.0,1503805879.0,952.0,5.0,5.0
469,96,3,483,1,1501486045.0,1501486256.0,1501487381.0,537.0,5.0,5.0
470,95,5,63,1,1514543183.0,1514543287.0,1514544293.0,592.0,5.0,5.0
471,58,3,767,1,1506555292.0,1506555447.0,1506558204.0,1027.0,5.0,5.0
472,12,6,254,1,1511596493.0,1511596566.0,1511598806.0,871.0,5.0,5.0
473,55,5,770,1,1513188196.0,1513188860.0,1513190890.0,991.0,4.0,5.0
474,60,1,937,1,1513265779.0,1513266346.0,1513267124.0,503.0,4.0,4.0
475,6,3,994,1,1503620218.0,1503620364.0,1503622660.0,888.0,5.0,3.0
476,69,3,500,1,1507545131.0,1507545555.0,1507546167.0,438.0,5.0,5.0
478,35,2,801,1,1514243041.0,1514243616.0,1514247155.0,1261.0,2.0,1.0
479,6,3,819,1,1505854326.0,1505855048.0,1505857291.0,872.0,3.0,4.0
480,74,4,726,1,1509019325.0,1509019847.0,1509021760.0,946.0,5.0,3.0
481,29,3,847,1,1507701014.0,1507701447.0,1507704378.0,1079.0,5.0,2.0
482,55,5,363,1,1509795843.0,1509796002.0,1509798516.0,1180.0,5.0,5.0
483,71,3,50,1,1513734552.0,1513734901.0,1513736822.0,776.0,5.0,5.0
484,2,5,62,1,1502392828.0,1502393351.0,1502396950.0,1603.0,5.0,5.0
485,12,6,756,1,1513342164.0,1513342530.0,1513345070.0,1190.0,5.0,3.0
486,25,3,652,1,1513620478.0,1513621093.0,1513624663.0,1592.0,5.0,5.0
488,29,3,355,1,1503545969.0,1503546358.0,1503547224.0,459.0,5.0,4.0
489,95,5,283,1,1514252316.0,1514252792.0,1514254118.0,597.0,5.0,4.0
490,6,3,588,1,1514534110.0,1514534881.0,1514535941.0,517.0,5.0,1.0
491,85,3,679,1,1509536862.0,1509537567.0,1509539908.0,1112.0,3.0,3.0
492,71,3,397,1,1511109335.0,1511109595.0,1511111727.0,1031.0,5.0,1.0
493,8,3,466,1,1503365972.0,1503366420.0,1503368449.0,808.0,3.0,1.0
494,56,3,354,1,1514554440.0,1514554596.0,1514555672.0,619.0,5.0,5.0
495,8,3,517,1,1508735603.0,1508736338.0,1508737428.0,526.0,5.0,2.0
496,6,3,631,1,1513744958.0,1513745322.0,1513746868.0,663.0,5.0,5.0
497,58,3,777,1,1510507344.0,1510507615.0,1510508945.0,918.0,5.0,5.0
498,55,5,912,1,1511356132.0,1511356709.0,1511357488.0,503.0,5.0,5.0
499,1,2,676,0,1514216685.0,1514217004.0,1514218323.0,714.0,5.0,5.0
500,1,2,873,1,1513890331.0,1513890732.0,1513892651.0,775.0,5.0,1.0
501,72,3,796,1,1514260247.0,1514260478.0,1514263463.0,1095.0,5.0,5.0
502,55,5,216,1,1508599184.0,1508599794.0,1508603022.0,1458.0,5.0,5.0
503,14,2,693,1,1514214475.0,1514214654.0,1514215004.0,336.0,5.0,2.0
504,8,3,767,1,1499378715.0,1499379270.0,1499382319.0,1114.0,5.0,5.0
506,4,3,826,0,1509699312.0,1509699461.0,1509701392.0,953.0,5.0,5.0
507,70,4,926,1,1512960891.0,1512960953.0,1512962421.0,640.0,4.0,5.0
508,22,5,305,0,1510231424.0,1510232058.0,1510233401.0,723.0,5.0,5.0
509,5,3,187,1,1514303269.0,1514303884.0,1514304900.0,596.0,5.0,5.0
510,78,2,875,1,1512646508.0,1512647031.0,1512647433.0,356.0,4.0,1.0
511,29,3,37,1,1502590527.0,1502590799.0,1502594157.0,1207.0,5.0,4.0
512,74,4,145,1,1508149311.0,1508149924.0,1508150630.0,475.0,5.0,5.0
513,38,2,410,1,1512948264.0,1512948439.0,1512950407.0,790.0,5.0,3.0
515,22,5,62,1,1508846248.0,1508847080.0,1508847501.0,364.0,5.0,1.0
516,14,2,773,1,1513792351.0,1513793117.0,1513794924.0,1175.0,5.0,5.0
517,35,2,667,1,1514229276.0,1514229853.0,1514230925.0,618.0,2.0,3.0
518,65,5,825,1,1514720382.0,1514720977.0,1514723073.0,1017.0,5.0,2.0
519,69,3,333,1,1510334906.0,1510335722.0,1510336282.0,502.0,3.0,2.0
520,95,5,833,1,1514503581.0,1514503906.0,1514505349.0,632.0,5.0,5.0
521,22,5,435,1,1513224685.0,1513225326.0,1513225642.0,294.0,5.0,5.0
522,76,3,289,1,1509817813.0,1509818050.0,1509819757.0,1121.0,4.0,5.0
523,42,3,93,1,1509085815.0,1509086570.0,1509088881.0,893.0,5.0,5.0
524,29,3,376,1,1514740928.0,1514741166.0,1514743849.0,1648.0,5.0,5.0
525,51,4,797,1,1504646082.0,1504646577.0,1504649881.0,1191.0,5.0,5.0
526,71,3,170,1,1499531254.0,1499531907.0,1499532421.0,400.0,1.0,4.0
527,29,3,293,1,1497862413.0,1497863023.0,1497863779.0,494.0,5.0,5.0
528,1,2,829,1,1513830939.0,1513831590.0,1513833305.0,714.0,5.0,4.0
529,38,2,367,1,1513223901.0,1513224755.0,1513227801.0,1113.0,5.0,5.0
530,65,5,761,1,1514070592.0,1514071467.0,1514074686.0,1165.0,5.0,5.0
531,5,3,73,1,1510815427.0,1510816305.0,1510816864.0,367.0,5.0,1.0
532,7,5,9,0,1513428471.0,1513428708.0,1513429671.0,575.0,5.0,5.0
533,8,3,425,1,1509599947.0,1509600310.0,1509603861.0,1265.0,5.0,5.0
534,42,3,16,1,1513637481.0,1513638377.0,1513640363.0,795.0,5.0,4.0
535,85,3,282,1,1513042306.0,1513042914.0,1513046279.0,1209.0,3.0,4.0
536,1,2,782,0,1514431871.0,1514432589.0,1514434632.0,812.0,3.0,3.0
537,25,3,677,1,1510334824.0,1510335203.0,1510336679.0,997.0,3.0,3.0
538,29,3,948,1,1499505555.0,1499506137.0,1499506512.0,402.0,5.0,5.0
539,2,5,8,1,1508680702.0,1508681395.0,1508683832.0,1150.0,5.0,5.0
540,14,2,210,1,1509808344.0,1509808868.0,1509809381.0,400.0,5.0,5.0
541,35,2,995,1,1514155611.0,1514156068.0,1514158378.0,892.0,5.0,5.0
542,13,5,14,1,1512371406.0,1512371706.0,1512374493.0,1036.0,5.0,5.0
543,51,4,704,1,1504010701.0,1504011316.0,1504012472.0,650.0,5.0,2.0
544,56,3,728,1,1513161781.0,1513162099.0,1513163204.0,630.0,5.0,5.0
545,74,4,342,1,1511370333.0,1511370921.0,1511371281.0,394.0,5.0,5.0
546,4,3,240,1,1490560541.0,1490560846.0,1490561943.0,529.0,5.0,5.0
547,8,3,243,1,1513122445.0,1513123079.0,1513126316.0,1171.0,5.0,5.0
548,70,4,330,1,1510427129.0,1510427404.0,1510429432.0,990.0,5.0,5.0
549,85,3,812,1,1510095780.0,1510096122.0,1510096485.0,308.0,5.0,5.0
550,74,4,342,1,1512943892.0,1512944756.0,1512946983.0,868.0,5.0,5.0
551,15,5,885,1,1513188266.0,1513188796.0,1513189169.0,345.0,5.0,5.0
552,38,2,989,1,1514676977.0,1514677463.0,1514680903.0,1231.0,5.0,5.0
553,78,2,264,1,1506328553.0,1506328756.0,1506332323.0,1591.0,1.0,5.0
554,74,4,25,0,1514081412.0,1514081916.0,1514084283.0,910.0,5.0,5.0
555,69,3,631,1,1511078506.0,1511078822.0,1511081568.0,1270.0,5.0,5.0
556,55,5,457,1,1512395619.0,1512395882.0,1512398998.0,1415.0,5.0,4.0
557,25,3,121,1,1500682404.0,1500683289.0,1500685112.0,746.0,3.0,5.0
558,35,2,661,1,1514472891.0,1514473365.0,1514474285.0,558.0,5.0,5.0
559,13,5,739,1,1514683864.0,1514684441.0,1514686847.0,921.0,5.0,5.0
560,5,3,235,1,1510453118.0,1510453573.0,1510454341.0,430.0,5.0,1.0
561,65,5,307,1,1505266305.0,1505267087.0,1505270559.0,1241.0,5.0,2.0
562,43,1,306,1,1503123228.0,1503124118.0,1503127177.0,1117.0,5.0,5.0
563,76,3,742,1,1507409267.0,1507409843.0,1507411712.0,760.0,5.0,5.0
564,69,3,6,1,1514272294.0,1514272582.0,1514276131.0,1264.0,5.0,5.0
565,13,5,437,1,1508212238.0,1508212542.0,1508212865.0,296.0,5.0,5.0
566,76,3,572,1,1512144673.0,1512144926.0,1512148160.0,1461.0,4.0,4.0
567,35,2,973,0,1513506377.0,1513507119.0,1513509270.0,1038.0,5.0,5.0
568,76,3,826,1,1502758975.0,1502759690.0,1502763118.0,1228.0,3.0,5.0
569,46,3,19,1,1510577538.0,1510577641.0,1510579777.0,1033.0,5.0,5.0
570,43,1,880,1,1508502566.0,1508502889.0,1508505306.0,1142.0,4.0,5.0
571,6,3,886,1,1507722864.0,1507723347.0,1507726826.0,1556.0,5.0,5.0
572,74,4,399,1,1504038814.0,1504039220.0,1504041663.0,932.0,4.0,3.0
573,72,3,110,1,1513789085.0,1513789165.0,1513792196.0,1382.0,2.0,2.0
574,70,4,926,1,1502810323.0,1502810618.0,1502812211.0,821.0,5.0,2.0
575,51,4,789,1,1513921854.0,1513921928.0,1513923290.0,608.0,5.0,2.0
576,12,6,55,1,1510625391.0,1510625597.0,1510628100.0,950.0,2.0,5.0
577,56,3,768,1,1514760586.0,1514761137.0,1514762632.0,648.0,2.0,5.0
578,54,6,792,1,1505915708.0,1505916351.0,1505917995.0,841.0,5.0,5.0
579,6,3,745,1,1504388910.0,1504389460.0,1504391038.0,673.0,4.0,5.0
580,12,6,858,1,1511366211.0,1511366624.0,1511369391.0,1279.0,5.0,5.0
581,47,6,834,1,1514758706.0,1514759388.0,1514761119.0,719.0,5.0,2.0
582,46,3,161,1,1508266285.0,1508266609.0,1508269435.0,1302.0,5.0,5.0
583,7,5,552,1,1507488785.0,1507489385.0,1507492744.0,1510.0,5.0,4.0
584,57,3,193,1,1513370202.0,1513370920.0,1513374333.0,1223.0,5.0,5.0
585,96,3,288,1,1499760211.0,1499760573.0,1499763855.0,1479.0,1.0,5.0
586,29,3,291,1,1512612444.0,1512613009.0,1512616114.0,1131.0,5.0,3.0
587,96,3,891,1,1511154209.0,1511154982.0,1511157377.0,918.0,3.0,5.0
588,12,6,421,1,1513132786.0,1513133659.0,1513136150.0,947.0,5.0,5.0
589,35,2,578,1,1514601981.0,1514602194.0,1514603039.0,453.0,5.0,5.0
590,93,3,628,1,1503034119.0,1503034860.0,1503037788.0,1078.0,3.0,3.0
591,1,2,59,1,1513942051.0,1513942788.0,1513944678.0,937.0,3.0,5.0
592,72,3,992,1,1513859423.0,1513859973.0,1513863557.0,1597.0,5.0,1.0
593,60,1,408,1,1509613007.0,1509613123.0,1509615171.0,998.0,5.0,1.0
595,78,2,96,1,1498471309.0,1498472075.0,1498475132.0,1392.0,5.0,5.0
596,15,5,158,1,1514170603.0,1514171412.0,1514174040.0,988.0,5.0,5.0
597,25,3,50,1,1514674565.0,1514675373.0,1514677986.0,983.0,1.0,5.0
598,6,3,304,1,1498943405.0,1498943729.0,1498946703.0,1092.0,4.0,5.0
599,2,5,946,1,1505726712.0,1505727319.0,1505728850.0,1026.0,2.0,2.0
600,6,3,292,1,1504274526.0,1504274804.0,1504275501.0,471.0,4.0,1.0
601,25,3,506,1,1503251131.0,1503251840.0,1503252389.0,496.0,5.0,5.0
602,38,2,321,1,1512883453.0,1512883883.0,1512885345.0,638.0,5.0,5.0
603,4,3,506,1,1502990381.0,1502990870.0,1502991789.0,696.0,5.0,5.0
604,25,3,10,1,1513428295.0,1513429071.0,1513431238.0,1045.0,5.0,5.0
605,85,3,826,1,1508082913.0,1508083585.0,1508084903.0,714.0,5.0,3.0
606,58,3,133,1,1511344208.0,1511344270.0,1511347720.0,2062.0,5.0,5.0
607,95,5,941,1,1514734006.0,1514734314.0,1514737364.0,1389.0,5.0,5.0
608,5,3,434,1,1514216996.0,1514217489.0,1514220084.0,1212.0,5.0,5.0
609,46,3,417,1,1509332926.0,1509333279.0,1509336274.0,1098.0,5.0,5.0
610,38,2,420,1,1514752983.0,1514753474.0,1514755674.0,859.0,5.0,5.0
611,78,2,406,1,1500721100.0,1500721625.0,1500722889.0,692.0,3.0,5.0
612,11,3,619,1,1504846446.0,1504846892.0,1504847936.0,513.0,5.0,5.0
613,14,2,367,1,1503806329.0,1503806943.0,1503808304.0,608.0,2.0,5.0
614,78,2,155,1,1510520643.0,1510521089.0,1510523492.0,920.0,5.0,5.0
615,69,3,360,1,1504383433.0,1504384316.0,1504386700.0,915.0,3.0,4.0
616,6,3,964,1,1513533067.0,1513533302.0,1513534883.0,1053.0,5.0,5.0
618,85,3,560,1,1500908563.0,1500909346.0,1500912870.0,1574.0,5.0,5.0
619,51,4,29,1,1514604633.0,1514605461.0,1514608698.0,1171.0,5.0,5.0
620,58,3,46,1,1510420692.0,1510421093.0,1510422027.0,704.0,3.0,2.0
621,22,5,281,1,1507191984.0,1507192454.0,1507194430.0,970.0,5.0,5.0
622,95,5,143,1,1514179426.0,1514180171.0,1514183343.0,1151.0,5.0,5.0
623,43,1,957,1,1514387005.0,1514387853.0,1514388934.0,621.0,2.0,5.0
624,47,6,18,1,1510981335.0,1510982066.0,1510985494.0,1228.0,1.0,5.0
625,46,3,294,1,1514720525.0,1514720697.0,1514723773.0,1399.0,5.0,5.0
626,95,5,674,1,1514594484.0,1514595230.0,1514596480.0,574.0,5.0,5.0
627,55,5,370,1,1513378022.0,1513378332.0,1513378665.0,299.0,5.0,4.0
628,22,5,80,1,1509954474.0,1509954568.0,1509957834.0,1179.0,5.0,5.0
629,85,3,100,1,1511884573.0,1511885429.0,1511888413.0,1363.0,5.0,3.0
630,56,3,468,1,1514579988.0,1514580702.0,1514582420.0,715.0,5.0,3.0
631,70,4,387,1,1495587012.0,1495587559.0,1495587896.0,301.0,5.0,1.0
632,11,3,729,1,1504538285.0,1504538710.0,1504539829.0,636.0,5.0,5.0
633,4,3,971,1,1505300282.0,1505300858.0,1505302161.0,708.0,5.0,5.0
634,60,1,511,1,1513516163.0,1513516878.0,1513518538.0,847.0,3.0,5.0
635,35,2,706,1,1514689737.0,1514690442.0,1514693294.0,1055.0,5.0,5.0
636,12,6,338,0,1513307811.0,1513308688.0,1513309989.0,590.0,3.0,2.0
637,14,2,531,1,1500291933.0,1500292507.0,1500293479.0,579.0,5.0,5.0
638,29,3,560,1,1502250679.0,1502251545.0,1502253962.0,925.0,5.0,5.0
639,11,3,644,1,1506029346.0,1506030160.0,1506032025.0,759.0,5.0,5.0
640,7,5,274,1,1511509198.0,1511510071.0,1511511661.0,676.0,5.0,5.0
641,54,6,232,0,1498719244.0,1498720026.0,1498720805.0,433.0,5.0,5.0
642,95,5,725,1,1514348159.0,1514348231.0,1514349033.0,440.0,5.0,4.0
643,72,3,543,1,1514665539.0,1514665892.0,1514669136.0,1173.0,5.0,4.0
644,93,3,429,1,1514199039.0,1514199643.0,1514201766.0,1027.0,2.0,5.0
645,76,3,503,1,1513965736.0,1513966332.0,1513967461.0,640.0,1.0,5.0
646,60,1,681,1,1514199170.0,1514199419.0,1514200954.0,798.0,5.0,5.0
647,8,3,977,1,1499952951.0,1499953338.0,1499954861.0,793.0,5.0,5.0
648,95,5,779,1,1514255372.0,1514255881.0,1514258302.0,926.0,3.0,5.0
649,5,3,413,1,1514204365.0,1514204651.0,1514206022.0,734.0,5.0,5.0
650,29,3,651,1,1514422048.0,1514422843.0,1514423433.0,376.0,5.0,5.0
651,38,2,480,1,1513306796.0,1513307442.0,1513308057.0,384.0,5.0,5.0
652,5,3,503,1,1514571206.0,1514571311.0,1514571707.0,354.0,5.0,5.0
653,22,5,571,1,1508708386.0,1508708748.0,1508711214.0,939.0,5.0,5.0
654,70,4,156,1,1511646362.0,1511646957.0,1511649072.0,834.0,5.0,5.0
656,76,3,319,1,1513357996.0,1513358474.0,1513360888.0,1503.0,2.0,5.0
658,7,5,939,0,1513264399.0,1513264997.0,1513266081.0,622.0,3.0,1.0
659,6,3,803,0,1500814184.0,1500814276.0,1500816114.0,916.0,5.0,5.0
660,96,3,712,1,1508527749.0,1508527993.0,1508529754.0,886.0,4.0,5.0
662,14,2,0,1,1514700137.0,1514700374.0,1514701770.0,618.0,4.0,5.0
663,65,5,92,1,1512861494.0,1512861992.0,1512863563.0,671.0,4.0,5.0
664,74,4,195,1,1503748553.0,1503748953.0,1503751309.0,1118.0,5.0,5.0
665,12,6,7,1,1512568871.0,1512569358.0,1512571676.0,1104.0,2.0,5.0
666,69,3,734,1,1514112920.0,1514113162.0,1514116131.0,1357.0,5.0,5.0
667,2,5,177,0,1507933633.0,1507934270.0,1507936894.0,987.0,5.0,5.0
668,69,3,800,1,1501451539.0,1501452178.0,1501452976.0,439.0,2.0,5.0
669,76,3,229,1,1513858858.0,1513859138.0,1513862141.0,1371.0,5.0,5.0
670,1,2,875,1,1514186540.0,1514187181.0,1514187980.0,439.0,5.0,5.0
671,55,5,916,1,1511059906.0,1511059990.0,1511061463.0,641.0,2.0,5.0
